deprivation,covid,logspend,spend
33.9,0,2.1092321489299772,8.24
33.9,0,2.186943362963835,8.91
33.9,0,1.9799332199316142,7.24
33.9,0,2.0945534413504303,8.12
33.9,0,1.965788175205248,7.14
33.9,0,1.9462524635341016,7
33.9,0,2.4752145097875244,11.88
33.9,0,2.3796583663066313,10.8
33.9,0,2.12739013486085,8.39
33.9,0,2.2210941210189525,9.22
33.9,0,2.1463884396910573,8.55
33.9,0,2.2949406806910018,9.92
33.9,0,2.4465723305193285,11.55
33.9,0,2.3660910452137314,10.66
33.9,0,2.155962506107225,8.64
33.9,0,2.030559108906918,7.62
33.9,0,2.153550268847019,8.62
33.9,0,2.2548387008194735,9.53
33.9,0,2.1205296129384292,8.34
33.9,0,2.5321579292176897,12.58
33.9,0,1.9856588933831536,7.28
33.9,0,2.3936681478800668,10.95
33.9,0,1.9290204779907127,6.88
33.9,0,2.4554563633155833,11.65
33.9,0,2.385006993297401,10.86
33.9,0,2.313423835702547,10.11
33.9,0,2.064039785036607,7.88
33.9,0,2.069958838996095,7.92
33.9,0,2.1924306674383605,8.96
33.9,0,2.5039083295197564,12.23
33.9,0,2.079459828750098,8
33.9,0,2.272413440553356,9.7
33.9,0,2.0078293308745963,7.45
33.9,0,1.8556777899130568,6.4
33.9,0,2.7215816110103344,15.2
33.9,0,2.27661674228103,9.74
33.9,0,2.2456674128396394,9.45
33.9,0,2.316555767649149,10.14
30.243,0,2.344756660987118,10.43
30.243,0,2.3440960457681648,10.42
30.243,0,2.13586595376418,8.46
30.243,0,2.1820412341950286,8.86
30.243,0,2.727295797004537,15.29
30.243,0,2.412279427844836,11.16
30.243,0,2.5269338772433256,12.52
30.243,0,2.4258917290877307,11.31
30.243,0,2.2122652028667495,9.14
30.243,0,2.1636687796467937,8.7
30.243,0,2.218544937247522,9.19
30.243,0,2.3875059773689418,10.89
30.243,0,2.5828908845321625,13.24
30.243,0,2.322369513499936,10.2
30.243,0,2.2139515520641644,9.15
30.243,0,1.9847243973340456,7.28
30.243,0,2.2265116608994195,9.27
30.243,0,2.290911057799526,9.88
30.243,0,2.3191552906727333,10.17
30.243,0,2.388354587362729,10.9
30.243,0,2.134096881757188,8.45
30.243,0,2.3044283750980488,10.02
30.243,0,2.3221115788086704,10.2
30.243,0,2.4371253567166815,11.44
30.243,0,2.1893332389784605,8.93
30.243,0,2.301459913659699,9.99
30.243,0,2.8423907117797533,17.16
30.243,0,2.123881309119271,8.36
30.243,0,2.5814031804775532,13.22
30.243,0,2.0377519725860767,7.67
30.243,0,2.090155462808297,8.09
30.243,0,2.302917080329465,10
30.243,0,2.171201801907614,8.77
30.243,0,1.9995306782796156,7.39
30.243,0,2.2672703320301526,9.65
30.243,0,1.8518124659467086,6.37
30.243,0,2.197741254460064,9
30.243,0,2.149549132352977,8.58
30.243,0,2.0058132206158708,7.43
30.243,0,2.344471016059241,10.43
30.243,0,2.457570526182235,11.68
30.243,0,2.363023363316434,10.62
30.243,0,2.0656981405356607,7.89
30.243,0,2.2727143556167992,9.71
30.243,0,2.139101413120966,8.49
30.243,0,2.530564037380527,12.56
30.243,0,2.514597787764624,12.36
30.243,0,2.300648333448666,9.98
30.243,0,2.3333299378086823,10.31
30.243,0,2.209113241438513,9.11
30.243,0,2.387948048524869,10.89
30.243,0,2.577635235127287,13.17
30.243,0,2.6997262605330294,14.88
30.243,0,2.2311992879119518,9.31
30.243,0,2.326516857730121,10.24
30.243,0,2.493555137904236,12.1
30.243,0,2.42637260878778,11.32
30.243,0,2.4963986615897955,12.14
30.243,0,2.615782190184871,13.68
30.243,0,2.0115140539936087,7.47
30.243,0,2.771269705187109,15.98
30.243,0,2.4267123945556643,11.32
30.243,0,2.0979145622449686,8.15
30.243,0,2.081779301065813,8.02
30.243,0,2.1152912982950967,8.29
30.243,0,1.9740005238876979,7.2
30.243,0,2.1444171282429214,8.54
30.243,0,2.5537966117562503,12.86
30.243,0,2.66841607940331,14.42
30.243,0,2.203781475972484,9.06
30.243,0,2.5460299325342564,12.76
30.243,0,2.3965985955171547,10.99
30.243,0,2.4913994038994263,12.08
30.243,0,1.9318789530053806,6.9
30.243,0,2.118952080315998,8.32
30.243,0,2.043440759037147,7.72
30.243,0,2.363363921608441,10.63
30.243,0,2.810235531406101,16.61
30.243,0,2.5315330818010855,12.57
30.243,0,2.0600448216804335,7.85
30.243,0,2.498670851314044,12.17
30.243,0,2.0428504372165572,7.71
30.243,0,2.3191136791235216,10.17
30.243,0,2.3765209155421063,10.77
30.243,0,2.1062731358465925,8.22
30.243,0,2.258688336565107,9.57
30.243,0,2.465692719050039,11.77
30.243,0,2.5069539179881937,12.27
30.243,0,2.3191405044890923,10.17
30.243,0,2.3961705589101703,10.98
30.243,0,2.421979274989757,11.27
30.243,0,2.1276610327174224,8.4
30.243,0,2.3544279148482135,10.53
30.243,0,2.6246131037599465,13.8
30.243,0,2.500798705991618,12.19
30.243,0,2.379586006643834,10.8
30.243,0,2.256365614230504,9.55
30.243,0,2.3804279644269677,10.81
30.243,0,1.9692486551696153,7.17
30.243,0,2.0414050367502785,7.7
40.24,0,2.271606621425559,9.69
40.24,0,2.487519009661359,12.03
40.24,0,1.9794776380296168,7.24
40.24,0,2.325756495090335,10.23
40.24,0,1.7201224514381463,5.59
40.24,0,2.066344980812946,7.9
40.24,0,2.548145503475397,12.78
40.24,0,2.4154126068270334,11.19
40.24,0,1.6084641234248078,5
40.24,0,2.4448322943216354,11.53
40.24,0,2.238440220411834,9.38
40.24,0,2.1713399192641574,8.77
40.24,0,2.226831214940177,9.27
40.24,0,2.461521061738076,11.72
40.24,0,2.2662181625689026,9.64
40.24,0,2.0870240461920613,8.06
40.24,0,2.194296468748333,8.97
40.24,0,2.2565329529615634,9.55
40.24,0,2.3037321193503333,10.01
40.24,0,2.252840234983472,9.51
40.24,0,2.1708835454171274,8.77
40.24,0,2.4132338605738894,11.17
40.24,0,2.1222670773141683,8.35
40.24,0,2.5782695134370357,13.17
40.24,0,2.2668445369361034,9.65
40.24,0,1.8900557317419828,6.62
40.24,0,2.3087556118868546,10.06
40.24,0,2.17265853754164,8.78
40.24,0,2.1420494575555242,8.52
40.24,0,2.014219782209267,7.49
40.24,0,1.8271017210609308,6.22
40.24,0,2.611843804962266,13.62
40.24,0,2.1038191848450856,8.2
40.24,0,2.3926334607657025,10.94
40.24,0,2.015362091280646,7.5
40.24,0,2.1300547564274233,8.42
40.24,0,2.129765816811905,8.41
40.24,0,2.070995499680858,7.93
40.24,0,2.142002818756356,8.52
40.24,0,2.4987996818763136,12.17
40.24,0,2.409993661382796,11.13
40.24,0,2.3806776649543306,10.81
40.24,0,2.130375078313618,8.42
40.24,0,2.428209585074945,11.34
40.24,0,2.2323554734349287,9.32
40.24,0,2.2679000082354643,9.66
40.24,0,2.164872116667567,8.71
40.24,0,2.261383435024223,9.6
40.24,0,2.242605365496736,9.42
40.24,0,2.118412181854759,8.32
40.24,0,2.0416518009038707,7.7
40.24,0,1.7720137434616017,5.88
40.24,0,2.5040581715402705,12.23
40.24,0,2.121988496453776,8.35
40.24,0,2.5218914401946293,12.45
40.24,0,2.019647764604067,7.54
40.24,0,2.1669023894184147,8.73
40.24,0,2.063463583422492,7.87
40.24,0,2.25220165996104,9.51
40.24,0,2.273699394646502,9.72
40.24,0,2.1184671059363365,8.32
40.24,0,2.134984500038323,8.46
40.24,0,1.9740508822949612,7.2
40.24,0,2.4585277936548056,11.69
40.24,0,2.0314488673813775,7.63
40.24,0,2.201186291452106,9.04
40.24,0,2.404690829032882,11.08
40.24,0,2.155735375545535,8.63
40.24,0,2.1559565506240563,8.64
40.24,0,2.563029447402115,12.98
40.24,0,2.4652145654039055,11.77
40.24,0,2.3341538722490154,10.32
40.24,0,2.245274162367348,9.44
40.24,0,2.257521374332685,9.56
40.24,0,1.6491964574455968,5.2
40.24,0,2.4200136914018135,11.25
40.24,0,2.559924846221116,12.93
40.24,0,2.134305287595023,8.45
40.24,0,2.0239606385951503,7.57
40.24,0,2.0388038635047763,7.68
40.24,0,2.1725703812991695,8.78
40.24,0,2.3285037275018405,10.26
40.24,0,2.3928302248808766,10.94
40.24,0,2.129407219104585,8.41
40.24,0,2.064532629973788,7.88
40.24,0,2.3224536120528807,10.2
40.24,0,2.193337951707665,8.97
40.24,0,2.281112638045074,9.79
40.24,0,2.4302491317176482,11.36
40.24,0,2.423333526002514,11.28
40.24,0,2.235222292533274,9.35
40.24,0,2.349729483080599,10.48
40.24,0,2.2732144300659227,9.71
40.24,0,2.214234927407539,9.15
40.24,0,2.4153621824137037,11.19
40.24,0,2.1828443538038513,8.87
40.24,0,2.263566807125065,9.62
40.24,0,2.2719100040309774,9.7
40.24,0,2.3738964589515663,10.74
40.24,0,2.122025496632499,8.35
15.806,0,2.9340348478910387,18.8
15.806,0,3.0572896461502546,21.27
15.806,0,2.9879508416686855,19.84
15.806,0,2.817262152248408,16.73
15.806,0,3.289254415348995,26.82
15.806,0,2.870519403054292,17.65
15.806,0,2.985909746205827,19.8
15.806,0,2.7125957635955364,15.07
15.806,0,3.10232813486992,22.25
15.806,0,2.5685186257499093,13.05
15.806,0,3.279439092027515,26.56
15.806,0,3.0168606944364806,20.43
15.806,0,2.502630026145678,12.21
15.806,0,3.1293556356398344,22.86
15.806,0,2.666443248457316,14.39
15.806,0,2.5998786795968525,13.46
15.806,0,2.7054107633315003,14.96
15.806,0,2.6456683437328765,14.09
15.806,0,2.70136391294543,14.9
15.806,0,2.9439285519924767,18.99
15.806,0,2.6676261250414424,14.41
15.806,0,2.8867268215756035,17.93
15.806,0,2.8215794700381798,16.8
15.806,0,2.6936095359418704,14.78
15.806,0,2.702178470490052,14.91
15.806,0,3.099119204824303,22.18
15.806,0,2.694543452843704,14.8
15.806,0,2.687656754135556,14.7
15.806,0,2.569723781125615,13.06
15.806,0,2.427320565395596,11.33
15.806,0,2.8332078175975686,17
15.806,0,2.7903315548485144,16.29
15.806,0,3.056795453399355,21.26
15.806,0,3.0732300920655096,21.61
15.806,0,2.3130325145857284,10.11
15.806,0,2.7406553212396725,15.5
15.806,0,2.9707559152545913,19.51
15.806,0,2.6642913193580906,14.36
15.806,0,2.778374837608632,16.09
15.806,0,2.9233627903934956,18.6
15.806,0,2.847583024102373,17.25
15.806,0,2.8149813137000343,16.69
15.806,0,2.9999466226632716,20.08
15.806,0,2.9492464264063516,19.09
15.806,0,2.7913515947644445,16.3
15.806,0,2.6007056368910315,13.47
15.806,0,2.9345730463795525,18.81
15.806,0,3.1836731316196283,24.14
15.806,0,2.794885005132185,16.36
15.806,0,2.7156106780068154,15.11
15.806,0,2.9632925582588183,19.36
15.806,0,2.7693119301359705,15.95
15.806,0,2.7583085188081062,15.77
15.806,0,2.9842236731348897,19.77
15.806,0,2.9298360529617433,18.72
15.806,0,2.8859533860563666,17.92
15.806,0,3.0533323161393144,21.19
15.806,0,2.991275636258706,19.91
15.806,0,3.225876232690831,25.18
15.806,0,2.937761819013962,18.87
15.806,0,2.8131405001223366,16.66
15.806,0,3.3681866031932257,29.03
15.806,0,2.5937838538601965,13.38
15.806,0,2.813020420290437,16.66
15.806,0,2.6073821498885854,13.56
15.806,0,2.8735087562668853,17.7
15.806,0,3.000604831996927,20.1
15.806,0,2.8010077884930196,16.46
15.806,0,2.485527282326776,12.01
15.806,0,3.171769033054248,23.85
15.806,0,2.8452077331815135,17.21
15.806,0,2.8068165980361006,16.56
15.806,0,2.8650576767643017,17.55
15.806,0,2.8252788501602804,16.87
15.806,0,3.311333750484418,27.42
15.806,0,2.853531491794896,17.35
15.806,0,2.3568215188354302,10.56
15.806,0,2.971790572976516,19.53
15.806,0,3.068100759024194,21.5
15.806,0,2.907118687559969,18.3
15.806,0,2.7893068798983083,16.27
15.806,0,3.2492714368063282,25.77
15.806,0,2.933746155231973,18.8
15.806,0,3.0942851190242777,22.07
15.806,0,2.694820078373867,14.8
15.806,0,2.8485971992625285,17.26
15.806,0,2.9080793559615135,18.32
15.806,0,2.777267862419141,16.08
15.806,0,2.7370819575694134,15.44
15.806,0,2.7892948754080904,16.27
15.806,0,2.5472676720976177,12.77
15.806,0,2.705811527038639,14.97
15.806,0,2.8342937909087995,17.02
15.806,0,2.7461623770303767,15.58
15.806,0,2.8060504901102465,16.54
15.806,0,2.853100656642787,17.34
15.806,0,2.5695334683487605,13.06
15.806,0,2.575553030107958,13.14
15.806,0,2.860332930807747,17.47
15.806,0,2.9870579911159405,19.83
32.093,0,2.139856337639039,8.5
32.093,0,2.4182309370702213,11.23
32.093,0,2.113389946728262,8.28
32.093,0,2.352192734095143,10.51
32.093,0,2.2415513111057797,9.41
32.093,0,2.291486477781532,9.89
32.093,0,1.974977767992233,7.21
32.093,0,2.4617607383996947,11.73
32.093,0,2.442163096372807,11.5
32.093,0,2.5160066833873427,12.38
32.093,0,2.1564090124029986,8.64
32.093,0,2.2972250674303414,9.95
32.093,0,2.3582731493235807,10.57
32.093,0,2.160615039209385,8.68
32.093,0,2.6187888758294258,13.72
32.093,0,2.3193157105640227,10.17
32.093,0,2.1355986057119,8.46
32.093,0,2.5543032174227687,12.86
32.093,0,2.23955990917293,9.39
32.093,0,2.3884313782650533,10.9
32.093,0,2.4006233302779134,11.03
32.093,0,2.3424452761409325,10.41
32.093,0,1.9817616346246627,7.26
32.093,0,2.175037948666362,8.8
32.093,0,2.0985817374404645,8.15
32.093,0,2.572534680734969,13.1
32.093,0,2.2611626791126116,9.59
32.093,0,2.204146622291453,9.06
32.093,0,2.496623546087842,12.14
32.093,0,1.9212927668404767,6.83
32.093,0,2.2565715119308676,9.55
32.093,0,2.4061139579382615,11.09
32.093,0,2.103145787079646,8.19
32.093,0,2.512437455430628,12.33
32.093,0,2.414979320372379,11.19
32.093,0,1.929729326426426,6.89
32.093,0,2.492533998456206,12.09
32.093,0,2.2689398874419484,9.67
32.093,0,2.2627723474551513,9.61
32.093,0,2.4282142464129763,11.34
32.093,0,2.2855466591212643,9.83
32.093,0,2.6666054844363756,14.39
32.093,0,2.486303398172424,12.02
32.093,0,2.472098046301997,11.85
32.093,0,2.382577792171592,10.83
32.093,0,2.166882879211007,8.73
32.093,0,2.2334868492117117,9.33
32.093,0,1.928748432787227,6.88
32.093,0,2.3228683759660416,10.2
32.093,0,2.4094810267998787,11.13
32.093,0,2.209574143310464,9.11
32.093,0,2.4097822041845385,11.13
32.093,0,2.212888843156699,9.14
32.093,0,2.3680490502922793,10.68
32.093,0,2.33019369062667,10.28
32.093,0,2.5862387897281325,13.28
32.093,0,2.3039244803526886,10.01
32.093,0,2.160205505987171,8.67
32.093,0,1.8785772945072212,6.54
32.093,0,2.3085819497402285,10.06
32.093,0,2.329003252629745,10.27
32.093,0,1.9398997762590042,6.96
32.093,0,2.0654599912901723,7.89
32.093,0,2.459501948670697,11.7
32.093,0,2.530306214439815,12.56
32.093,0,2.151628070001194,8.6
32.093,0,2.560959605143145,12.95
32.093,0,2.403503072818951,11.06
32.093,0,2.002245821714371,7.41
32.093,0,2.019537790881017,7.53
32.093,0,2.459099775942207,11.69
32.093,0,2.172390592353097,8.78
32.093,0,2.3197290359835283,10.17
32.093,0,2.4347895274643365,11.41
32.093,0,2.229149491983777,9.29
32.093,0,1.9161583864596157,6.79
32.093,0,1.8426167549323522,6.31
32.093,0,2.323311183797845,10.21
32.093,0,2.5308933498242734,12.56
32.093,0,2.336958436446772,10.35
32.093,0,2.1598024249378445,8.67
32.093,0,2.50737112573063,12.27
32.093,0,2.041199766909724,7.7
32.093,0,2.3414056042167046,10.4
32.093,0,1.9200231374428562,6.82
32.093,0,2.4815490438135495,11.96
32.093,0,2.04167424088551,7.7
32.093,0,2.2694380408938373,9.67
32.093,0,2.3237431887102384,10.21
32.093,0,2.473436531847372,11.86
32.093,0,2.174090691188103,8.79
32.093,0,2.2934696036567024,9.91
32.093,0,2.211302290438306,9.13
32.093,0,2.151179318409687,8.59
32.093,0,2.650972139810218,14.17
32.093,0,2.304580173830974,10.02
32.093,0,2.151808324852396,8.6
32.093,0,2.2694812500121304,9.67
32.093,0,2.107503534408408,8.23
32.093,0,2.0499432018813786,7.77
17.534,0,2.481771027875177,11.96
17.534,0,2.730255734938203,15.34
17.534,0,2.3287489903783527,10.27
17.534,0,3.179492168322316,24.03
17.534,0,3.159330535436745,23.55
17.534,0,2.786474077996043,16.22
17.534,0,2.4336795370344344,11.4
17.534,0,2.7570177043152326,15.75
17.534,0,2.895867308409378,18.1
17.534,0,2.618773954127363,13.72
17.534,0,2.921305302979468,18.57
17.534,0,2.8288317800263494,16.93
17.534,0,2.3754077354565974,10.76
17.534,0,2.5491995491130606,12.8
17.534,0,2.777770306668601,16.08
17.534,0,2.7712962958391114,15.98
17.534,0,2.9080667965258846,18.32
17.534,0,2.539083436584672,12.67
17.534,0,3.0256374697730553,20.61
17.534,0,2.9998867860232914,20.08
17.534,0,3.1997688150623653,24.53
17.534,0,3.032530039886919,20.75
17.534,0,2.9926604315843495,19.94
17.534,0,2.5511414770577283,12.82
17.534,0,2.7588509546635747,15.78
17.534,0,2.7980943658412833,16.41
17.534,0,2.66286882073886,14.34
17.534,0,2.5815372982094003,13.22
17.534,0,2.3484627325936693,10.47
17.534,0,2.887544227124887,17.95
17.534,0,3.2857442324050306,26.73
17.534,0,2.915723308151235,18.46
17.534,0,2.8914103566919747,18.02
17.534,0,2.574637572568366,13.13
17.534,0,2.5985468683277397,13.44
17.534,0,2.8837406545481805,17.88
17.534,0,2.8632351301952936,17.52
17.534,0,2.550566692404293,12.81
17.534,0,2.9101532109780526,18.36
17.534,0,2.501740951522359,12.2
17.534,0,2.6968264252809124,14.83
17.534,0,2.8186201313059116,16.75
17.534,0,3.4297059495575075,30.87
17.534,0,2.9250800569547395,18.64
17.534,0,2.573374673926101,13.11
17.534,0,3.0144314460073662,20.38
17.534,0,2.776116478696669,16.06
17.534,0,2.816080021504253,16.71
17.534,0,2.8298273250465606,16.94
17.534,0,2.6741281442098344,14.5
17.534,0,2.7323263391781314,15.37
17.534,0,2.5771891319575184,13.16
17.534,0,3.1395807728276486,23.09
17.534,0,3.052073091443857,21.16
17.534,0,2.875802189897965,17.74
17.534,0,3.188909306477629,24.26
17.534,0,2.7135349517224134,15.08
17.534,0,3.0107390605332656,20.3
17.534,0,2.623181278296294,13.78
17.534,0,2.936203053897839,18.84
17.534,0,3.243042245354517,25.61
17.534,0,2.583202867669546,13.24
17.534,0,3.042407002620073,20.96
17.534,0,2.791180101013616,16.3
17.534,0,2.706773049701232,14.98
17.534,0,2.8177025388090957,16.74
17.534,0,2.941097191755889,18.94
17.534,0,2.9784889203973184,19.66
17.534,0,3.1155991305164417,22.55
17.534,0,2.946682916523493,19.04
17.534,0,2.7473842395563173,15.6
17.534,0,2.8953671542360198,18.09
17.534,0,2.3320529489204453,10.3
17.534,0,2.7284260325583753,15.31
17.534,0,2.89499411838365,18.08
17.534,0,2.6667614549546794,14.39
17.534,0,2.940131575442662,18.92
17.534,0,2.796305716517552,16.38
17.534,0,2.667279313972863,14.4
17.534,0,2.5789010079630876,13.18
17.534,0,2.830712556189026,16.96
17.534,0,2.816461156205255,16.72
17.534,0,2.5174600517647545,12.4
17.534,0,2.5281229585878813,12.53
17.534,0,2.8281825117192994,16.91
17.534,0,2.9978469361912685,20.04
17.534,0,3.0502846557179524,21.12
17.534,0,2.786181239947989,16.22
17.534,0,2.4370385922178066,11.44
17.534,0,2.6445908945284713,14.08
17.534,0,3.1254329515559647,22.77
17.534,0,2.527117696948169,12.52
17.534,0,2.738580324753062,15.47
17.534,0,2.875496371153481,17.73
17.534,0,2.7395981805638012,15.48
17.534,0,2.82743378297618,16.9
17.534,0,2.742309481142908,15.52
17.534,0,2.99311180796442,19.95
17.534,0,2.5364951452332583,12.64
17.534,0,2.554018256237986,12.86
25.813,0,2.1800298716569975,8.85
25.813,0,2.806711331442886,16.56
25.813,0,2.325883541977679,10.24
25.813,0,2.4462340540025274,11.54
25.813,0,2.821814523929054,16.81
25.813,0,1.8248465836125303,6.2
25.813,0,2.5900828877539626,13.33
25.813,0,2.773060316291248,16.01
25.813,0,2.1473761491449137,8.56
25.813,0,2.635367398831552,13.95
25.813,0,2.328717856302924,10.26
25.813,0,2.29862662333227,9.96
25.813,0,2.481216914466325,11.96
25.813,0,2.5000613242273317,12.18
25.813,0,3.0780063779406643,21.72
25.813,0,2.267032696201122,9.65
25.813,0,2.368714439657736,10.68
25.813,0,2.3798241802566698,10.8
25.813,0,2.7037176827479388,14.94
25.813,0,2.438161193069936,11.45
25.813,0,2.065465800988486,7.89
25.813,0,2.6197521236056738,13.73
25.813,0,2.0889800853316105,8.08
25.813,0,2.710001004726184,15.03
25.813,0,2.2531082370413142,9.52
25.813,0,2.114679717932172,8.29
25.813,0,2.197797409201557,9.01
25.813,0,2.4677640246968235,11.8
25.813,0,2.4085370753502233,11.12
25.813,0,2.5055187263987095,12.25
25.813,0,2.3656874298401522,10.65
25.813,0,2.8837278734910763,17.88
25.813,0,2.6648496739834155,14.37
25.813,0,2.4898281119445174,12.06
25.813,0,2.42707216326271,11.33
25.813,0,2.5282553650358364,12.53
25.813,0,2.432322932746243,11.39
25.813,0,2.63677288260811,13.97
25.813,0,2.5086042642337083,12.29
25.813,0,2.687643637078956,14.7
25.813,0,2.463582732115591,11.75
25.813,0,2.342595710301892,10.41
25.813,0,2.747880887086878,15.61
25.813,0,2.458073143700094,11.68
25.813,0,2.412726201726331,11.16
25.813,0,2.7052187714726084,14.96
25.813,0,2.678941125666753,14.57
25.813,0,2.5259722814947407,12.5
25.813,0,2.572877441451836,13.1
25.813,0,2.3759117866689876,10.76
25.813,0,2.2417381110600516,9.41
25.813,0,2.5714446469883128,13.08
25.813,0,2.529959627100196,12.55
25.813,0,2.0877943998491433,8.07
25.813,0,2.4482197552129414,11.57
25.813,0,2.32836530395089,10.26
25.813,0,2.455638394601301,11.65
25.813,0,2.0886431599707564,8.07
25.813,0,2.5087128941725534,12.29
25.813,0,2.1903875320720143,8.94
25.813,0,2.373570218712185,10.74
25.813,0,1.9684513488864885,7.16
25.813,0,2.4008600686968182,11.03
25.813,0,2.4325412229444363,11.39
25.813,0,2.312739960061347,10.1
25.813,0,2.466446999441505,11.78
25.813,0,2.702456395695588,14.92
25.813,0,2.384712805896253,10.86
25.813,0,1.981578278643949,7.25
25.813,0,2.369312078601007,10.69
25.813,0,2.627301985195517,13.84
25.813,0,2.6422555247413677,14.04
25.813,0,2.602522690780082,13.5
25.813,0,2.1415615164918593,8.51
25.813,0,2.3898682997765173,10.91
25.813,0,2.2065318990303755,9.08
25.813,0,2.2928880473544124,9.9
25.813,0,2.3694705927361115,10.69
25.813,0,2.5696352407132212,13.06
25.813,0,2.71987258472403,15.18
25.813,0,2.5985949261133463,13.44
25.813,0,2.1228560512683377,8.35
25.813,0,2.333133496978336,10.31
25.813,0,2.461573800523442,11.72
25.813,0,2.8675122539598794,17.59
25.813,0,2.692431942369528,14.77
25.813,0,2.443241829716695,11.51
25.813,0,2.200720596577227,9.03
25.813,0,2.588617329565447,13.31
25.813,0,2.304601189155344,10.02
25.813,0,2.1603730213391,8.67
25.813,0,2.6646056231610307,14.36
25.813,0,2.5793861922535983,13.19
25.813,0,1.8969850954846228,6.67
25.813,0,2.498313031120684,12.16
25.813,0,2.600177456829102,13.47
25.813,0,2.632762264404016,13.91
25.813,0,2.2005277302735573,9.03
25.813,0,2.4703708141067486,11.83
25.813,0,2.319621979243446,10.17
30.161,0,2.355879657407119,10.55
30.161,0,2.47151788432532,11.84
30.161,0,2.4301446705617917,11.36
30.161,0,2.21268277137785,9.14
30.161,0,2.7151553821096757,15.11
30.161,0,2.5174323480649896,12.4
30.161,0,2.511267571371686,12.32
30.161,0,2.4458633887458516,11.54
30.161,0,2.396400056471825,10.98
30.161,0,2.240250359506436,9.4
30.161,0,2.0434200845359394,7.72
30.161,0,2.37686988337712,10.77
30.161,0,2.4684252186268703,11.8
30.161,0,1.956212381388565,7.07
30.161,0,2.3631586627903984,10.62
30.161,0,2.4304482012854547,11.36
30.161,0,2.292955564574744,9.9
30.161,0,2.1336362323646196,8.45
30.161,0,2.438124427803998,11.45
30.161,0,2.0955322889682138,8.13
30.161,0,2.2965007622984515,9.94
30.161,0,2.0063799055374543,7.44
30.161,0,2.4600441812203098,11.71
30.161,0,2.191998782730438,8.95
30.161,0,2.33215510595971,10.3
30.161,0,2.3861497876216795,10.87
30.161,0,2.166025261779077,8.72
30.161,0,2.2696092161093246,9.68
30.161,0,2.395169954360291,10.97
30.161,0,2.6516025628990345,14.18
30.161,0,2.4435034733306846,11.51
30.161,0,1.9159909941680664,6.79
30.161,0,1.946094075557368,7
30.161,0,2.0562928123273836,7.82
30.161,0,2.028274487030338,7.6
30.161,0,2.4174468761375243,11.22
30.161,0,2.302824262369239,10
30.161,0,2.548247951320493,12.78
30.161,0,2.4629274499352234,11.74
30.161,0,2.3786017518888194,10.79
30.161,0,2.1871300927010093,8.91
30.161,0,2.2990256060099767,9.96
30.161,0,2.1726972527978634,8.78
30.161,0,2.361510534681237,10.61
30.161,0,2.3553159236111365,10.54
30.161,0,2.24294797720563,9.42
30.161,0,2.39806439700217,11
30.161,0,2.378388251188141,10.79
30.161,0,2.3728247064840917,10.73
30.161,0,2.265866292492638,9.64
30.161,0,2.198428555171096,9.01
30.161,0,2.3665224502729396,10.66
30.161,0,2.193789919645122,8.97
30.161,0,2.072956366960188,7.95
30.161,0,2.492857383561633,12.1
30.161,0,2.50192158801974,12.21
30.161,0,2.1748178286923205,8.8
30.161,0,2.558557601217492,12.92
30.161,0,2.5612866703433057,12.95
30.161,0,2.0480365215494287,7.75
30.161,0,2.310076528632663,10.08
30.161,0,2.0083337890514286,7.45
30.161,0,2.1405305548236546,8.5
30.161,0,2.1389024681159796,8.49
30.161,0,2.406407656699017,11.09
30.161,0,1.879438092776737,6.55
30.161,0,2.2271409755302445,9.27
30.161,0,2.379850717266768,10.8
30.161,0,2.0010350655010405,7.4
30.161,0,2.392047479728279,10.94
30.161,0,2.139521156048887,8.5
30.161,0,2.460129801713462,11.71
30.161,0,2.395573241216403,10.97
30.161,0,2.224802532083593,9.25
30.161,0,2.2619374914339403,9.6
30.161,0,2.562432052396352,12.97
30.161,0,2.3750131097355007,10.75
30.161,0,2.189892820550911,8.93
30.161,0,2.0104364184670422,7.47
30.161,0,2.063748777752969,7.88
30.161,0,2.2134189490996286,9.15
30.161,0,2.2729664523618336,9.71
30.161,0,2.209716567956343,9.11
30.161,0,1.9168035700975956,6.8
30.161,0,2.138199286608416,8.48
30.161,0,2.240497899251192,9.4
30.161,0,2.041148592731074,7.7
30.161,0,2.5164870599716873,12.39
30.161,0,2.1448869023432264,8.54
30.161,0,2.208144379834706,9.1
30.161,0,1.8240197069758795,6.2
30.161,0,2.0911660479484215,8.09
30.161,0,2.469749291682457,11.82
30.161,0,2.225039291358728,9.25
30.161,0,2.225929713523069,9.26
30.161,0,2.5133356743783666,12.35
30.161,0,2.2654785254570164,9.64
30.161,0,2.0824148505380458,8.02
30.161,0,2.2028018852466276,9.05
30.161,0,2.30934034066462,10.07
13.943,0,2.658605764658675,14.28
13.943,0,2.7563401976995396,15.74
13.943,0,3.61830783492913,37.27
13.943,0,3.113071075374288,22.49
13.943,0,3.2298048781590385,25.27
13.943,0,2.8839617404158266,17.88
13.943,0,2.7733725500247774,16.01
13.943,0,2.7579333186972743,15.77
13.943,0,3.0196065953868048,20.48
13.943,0,2.923149321633411,18.6
13.943,0,2.8812609319238605,17.84
13.943,0,3.1858110770090162,24.19
13.943,0,3.2862147887127833,26.74
13.943,0,3.234192411092209,25.39
13.943,0,2.798643014897081,16.42
13.943,0,2.6807297536424626,14.6
13.943,0,3.035384844772526,20.81
